community_code,week_start,rpt_comm_pace_status,black_homesites,red_homesites,yellow_homesites,green_homesites,dirt_homesites
01096,2025-03-17,Very Behind Pace,3,4,1,4,1
01096,2025-03-24,Behind Pace,12,0,4,6,6
01096,2025-03-31,On Pace,2,7,1,3,5
01096,2025-04-07,Behind Pace,3,2,0,14,3
01096,2025-04-14,Very Ahead of Pace,7,0,1,4,1
01096,2025-04-21,Ahead of Pace,6,0,0,9,19
01096,2025-04-28,Behind Pace,4,0,1,5,10
01096,2025-05-05,Ahead of Pace,6,7,1,7,16
01096,2025-05-12,On Pace,0,3,1,10,19
01096,2025-05-19,Very Ahead of Pace,0,1,3,8,14
01096,2025-05-26,Behind Pace,5,2,0,3,6
01096,2025-06-02,Very Behind Pace,9,1,0,17,17
01096,2025-06-09,Ahead of Pace,11,0,1,6,8
01096,2025-06-16,Ahead of Pace,5,6,4,16,8
01096,2025-06-23,On Pace,2,0,6,7,10
01096,2025-06-30,Very Behind Pace,0,3,5,22,21
01096,2025-07-07,On Pace,0,3,1,10,6
01096,2025-07-14,On Pace,4,0,3,6,12
01096,2025-07-21,Ahead of Pace,4,3,0,5,14
01096,2025-07-28,Ahead of Pace,8,6,2,11,20
01096,2025-08-04,On Pace,1,1,2,3,19
01097,2024-08-05,Behind Pace,0,3,4,15,6
01097,2024-08-12,Behind Pace,3,3,4,15,23
01097,2024-08-19,Ahead of Pace,3,1,3,11,10
01097,2024-08-26,On Pace,13,4,0,0,9
01097,2024-09-02,Very Ahead of Pace,4,1,1,13,16
01097,2024-09-09,Behind Pace,4,5,0,13,0
01097,2024-09-16,Very Ahead of Pace,11,0,2,7,18
01097,2024-09-23,Ahead of Pace,6,3,0,10,17
01097,2024-09-30,On Pace,9,6,2,9,6
01097,2024-10-07,On Pace,9,6,0,10,17
01097,2024-10-14,On Pace,5,5,4,5,15
01097,2024-10-21,On Pace,0,1,5,8,11
01097,2024-10-28,Ahead of Pace,0,1,5,7,19
01097,2024-11-04,On Pace,6,1,0,23,17
01097,2024-11-11,Behind Pace,5,4,0,6,22
01097,2024-11-18,Very Behind Pace,6,3,3,9,13
01097,2024-11-25,On Pace,4,1,0,23,16
01097,2024-12-02,Ahead of Pace,0,0,2,5,8
01097,2024-12-09,Behind Pace,14,0,3,15,14
01097,2024-12-16,Behind Pace,2,0,2,14,15
01097,2024-12-23,Ahead of Pace,9,7,1,7,11
01097,2024-12-30,Ahead of Pace,0,8,3,22,9
01097,2025-01-06,On Pace,3,0,4,9,6
01097,2025-01-13,On Pace,8,0,0,17,14
01097,2025-01-20,Ahead of Pace,6,6,4,11,23
01097,2025-01-27,Behind Pace,0,2,2,18,19
01097,2025-02-03,Ahead of Pace,10,4,2,13,9
01097,2025-02-10,On Pace,6,2,3,13,0
01097,2025-02-17,Ahead of Pace,6,0,0,11,19
01097,2025-02-24,Very Ahead of Pace,5,7,0,4,26
01097,2025-03-03,Ahead of Pace,0,3,2,9,13
01097,2025-03-10,On Pace,7,4,4,8,28
01097,2025-03-17,Behind Pace,1,1,3,12,10
01097,2025-03-24,Very Behind Pace,2,1,2,9,19
01097,2025-03-31,On Pace,5,4,0,11,15
01097,2025-04-07,On Pace,1,0,5,12,21
01097,2025-04-14,Ahead of Pace,3,1,2,11,20
01097,2025-04-21,Very Ahead of Pace,5,3,4,2,14
01097,2025-04-28,Behind Pace,4,3,3,6,11
01097,2025-05-05,On Pace,9,6,0,0,16
01097,2025-05-12,On Pace,3,6,3,12,1
01097,2025-05-19,Ahead of Pace,4,0,2,9,9
01097,2025-05-26,Behind Pace,8,1,0,12,15
01097,2025-06-02,Ahead of Pace,3,0,2,5,21
01097,2025-06-09,Behind Pace,9,6,2,10,9
01097,2025-06-16,Behind Pace,8,6,1,14,13
01097,2025-06-23,Behind Pace,1,0,3,12,25
01097,2025-06-30,Ahead of Pace,5,0,1,4,29
01097,2025-07-07,Behind Pace,2,2,2,3,4
01097,2025-07-14,Ahead of Pace,7,0,1,12,15
01097,2025-07-21,Behind Pace,2,0,0,17,12
01097,2025-07-28,Very Ahead of Pace,1,1,1,14,14
01097,2025-08-04,Ahead of Pace,5,3,0,7,21
01098,2024-08-05,Behind Pace,6,0,1,7,17
01098,2024-08-12,Ahead of Pace,0,3,3,15,0
01098,2024-08-19,Very Ahead of Pace,12,7,2,15,12
01098,2024-08-26,Very Ahead of Pace,4,7,1,0,14
01098,2024-09-02,Ahead of Pace,3,2,3,14,18
01098,2024-09-09,On Pace,7,4,4,7,13
01098,2024-09-16,Very Behind Pace,8,6,2,7,10
01098,2024-09-23,Very Ahead of Pace,9,2,2,11,26
01098,2024-09-30,Behind Pace,4,4,0,20,16
01098,2024-10-07,Ahead of Pace,10,2,0,4,20
01098,2024-10-14,Ahead of Pace,9,5,3,10,12
01098,2024-10-21,On Pace,4,1,1,6,7
01098,2024-10-28,Ahead of Pace,1,0,0,8,16
01098,2024-11-04,Very Behind Pace,5,1,2,13,14
01098,2024-11-11,On Pace,11,3,3,4,14
01098,2024-11-18,On Pace,4,7,0,6,28
01098,2024-11-25,Ahead of Pace,0,8,0,16,17
01098,2024-12-02,Behind Pace,2,6,0,13,24
01098,2024-12-09,Behind Pace,6,1,1,10,12
01098,2024-12-16,Ahead of Pace,0,10,4,10,24
01098,2024-12-23,Ahead of Pace,0,6,3,13,7
01098,2024-12-30,Ahead of Pace,10,11,0,9,21
01098,2025-01-06,Behind Pace,1,2,6,11,10
01098,2025-01-13,Ahead of Pace,0,0,1,16,12
01098,2025-01-20,Behind Pace,5,2,1,7,6
01098,2025-01-27,Very Ahead of Pace,9,0,1,12,39
01098,2025-02-03,Behind Pace,10,3,4,4,11
01098,2025-02-10,Behind Pace,1,6,3,10,17
01098,2025-02-17,Ahead of Pace,0,11,1,11,1
01098,2025-02-24,Behind Pace,5,5,2,4,17
01098,2025-03-03,On Pace,5,2,1,1,12
01098,2025-03-10,Ahead of Pace,0,7,2,10,11
01098,2025-03-17,Behind Pace,4,0,0,12,16
01098,2025-03-24,Behind Pace,4,6,2,5,10
01098,2025-03-31,On Pace,7,1,3,6,18
01098,2025-04-07,Very Behind Pace,5,0,6,5,18
01098,2025-04-14,Very Ahead of Pace,6,4,4,4,4
01098,2025-04-21,Very Ahead of Pace,5,0,3,22,13
01098,2025-04-28,On Pace,5,8,0,10,6
01098,2025-05-05,Behind Pace,6,8,1,7,22
01098,2025-05-12,Ahead of Pace,5,2,0,9,23
01098,2025-05-19,Ahead of Pace,3,3,3,9,15
01098,2025-05-26,Ahead of Pace,8,2,0,10,11
01098,2025-06-02,On Pace,4,7,3,5,14
01098,2025-06-09,Behind Pace,3,4,4,0,22
01098,2025-06-16,On Pace,3,0,1,12,15
01098,2025-06-23,Ahead of Pace,5,6,2,1,2
01098,2025-06-30,On Pace,3,0,3,17,14
01098,2025-07-07,Behind Pace,3,6,4,11,18
01098,2025-07-14,On Pace,10,0,0,2,11
01098,2025-07-21,Ahead of Pace,7,0,4,5,20
01098,2025-07-28,Behind Pace,13,0,1,15,11
01098,2025-08-04,On Pace,2,6,3,15,5
01099,2024-08-05,Very Ahead of Pace,4,4,3,8,18
01099,2024-08-12,On Pace,6,0,0,4,21
01099,2024-08-19,Ahead of Pace,11,2,2,16,8
01099,2024-08-26,Ahead of Pace,3,2,1,11,16
01099,2024-09-02,Behind Pace,2,0,1,15,18
01099,2024-09-09,Behind Pace,2,3,0,8,10
01099,2024-09-16,On Pace,5,3,4,21,19
01099,2024-09-23,Ahead of Pace,10,1,1,11,8
01099,2024-09-30,Ahead of Pace,2,5,3,3,8
01099,2024-10-07,Very Ahead of Pace,2,0,0,3,4
01099,2024-10-14,On Pace,13,4,5,6,1
01099,2024-10-21,On Pace,6,4,2,9,15
01099,2024-10-28,On Pace,14,1,2,12,4
01099,2024-11-04,Behind Pace,10,4,2,7,13
01099,2024-11-11,Ahead of Pace,7,0,5,7,17
01099,2024-11-18,Very Ahead of Pace,5,4,2,4,17
01099,2024-11-25,On Pace,14,3,0,2,15
01099,2024-12-02,On Pace,2,1,1,12,14
01099,2024-12-09,On Pace,10,3,1,19,1
01099,2024-12-16,Very Behind Pace,2,0,1,12,19
01099,2024-12-23,Ahead of Pace,1,0,2,4,14
01099,2024-12-30,Behind Pace,4,4,2,7,12
01099,2025-01-06,Very Ahead of Pace,10,10,4,7,1
01099,2025-01-13,Ahead of Pace,1,4,3,18,21
01099,2025-01-20,Very Ahead of Pace,5,2,3,8,17
01099,2025-01-27,On Pace,2,0,1,16,25
01099,2025-02-03,Very Ahead of Pace,8,2,1,12,16
01099,2025-02-10,Behind Pace,0,2,2,10,8
01099,2025-02-17,On Pace,8,7,2,8,21
01099,2025-02-24,Ahead of Pace,0,1,4,2,4
01099,2025-03-03,Behind Pace,5,0,4,19,30
01099,2025-03-10,Very Behind Pace,7,0,0,17,11
01099,2025-03-17,Behind Pace,5,0,1,2,36
01099,2025-03-24,Ahead of Pace,2,5,2,12,21
01099,2025-03-31,Behind Pace,2,3,0,10,27
01099,2025-04-07,Ahead of Pace,0,0,0,0,14
01099,2025-04-14,Ahead of Pace,6,7,1,6,9
01099,2025-04-21,Behind Pace,7,5,0,9,27
01099,2025-04-28,Very Behind Pace,3,1,0,13,25
01099,2025-05-05,Ahead of Pace,0,0,1,9,6
01099,2025-05-12,Behind Pace,6,5,4,13,10
01099,2025-05-19,On Pace,0,6,0,11,21
01099,2025-05-26,Ahead of Pace,10,2,5,10,25
01099,2025-06-02,Ahead of Pace,12,4,1,13,23
01099,2025-06-09,Ahead of Pace,7,1,0,12,20
01099,2025-06-16,Behind Pace,7,10,0,0,22
01099,2025-06-23,On Pace,6,5,1,10,20
01099,2025-06-30,Behind Pace,6,2,0,14,16
01099,2025-07-07,On Pace,8,0,2,10,14
01099,2025-07-14,On Pace,0,2,3,8,15
01099,2025-07-21,Ahead of Pace,10,4,1,15,20
01099,2025-07-28,Ahead of Pace,7,7,2,7,6
01099,2025-08-04,Very Behind Pace,8,0,0,11,12
01100,2024-08-05,Behind Pace,0,3,2,14,7
01100,2024-08-12,Very Behind Pace,1,3,0,19,19
01100,2024-08-19,Behind Pace,3,0,1,10,18
01100,2024-08-26,Behind Pace,3,0,0,5,14
01100,2024-09-02,Ahead of Pace,7,1,4,5,20
01100,2024-09-09,On Pace,3,2,0,13,17
01100,2024-09-16,Very Ahead of Pace,0,1,0,14,23
01100,2024-09-23,Ahead of Pace,11,5,1,10,19
01100,2024-09-30,Very Ahead of Pace,10,0,1,10,13
01100,2024-10-07,Behind Pace,2,2,0,14,26
01100,2024-10-14,On Pace,12,10,3,7,23
01100,2024-10-21,Behind Pace,2,0,0,12,8
01100,2024-10-28,On Pace,7,3,4,2,10
01100,2024-11-04,Ahead of Pace,1,8,2,14,5
01100,2024-11-11,Behind Pace,7,2,0,13,20
01100,2024-11-18,Ahead of Pace,1,0,4,11,7
01100,2024-11-25,On Pace,0,2,0,6,7
01100,2024-12-02,On Pace,4,6,3,3,14
01100,2024-12-09,Ahead of Pace,10,0,3,16,12
01100,2024-12-16,Ahead of Pace,5,6,2,0,13
01100,2024-12-23,On Pace,6,6,5,5,12
01100,2024-12-30,Very Ahead of Pace,0,4,1,11,15
01100,2025-01-06,Behind Pace,4,0,0,0,25
01100,2025-01-13,Behind Pace,4,5,0,12,12
01100,2025-01-20,Behind Pace,0,7,1,4,18
01100,2025-01-27,Behind Pace,0,1,0,13,9
01100,2025-02-03,Behind Pace,3,3,3,10,13
01100,2025-02-10,On Pace,6,0,2,12,11
01100,2025-02-17,Ahead of Pace,4,0,4,11,17
01100,2025-02-24,On Pace,4,2,2,15,11
01100,2025-03-03,Behind Pace,6,8,0,11,26
01100,2025-03-10,Very Ahead of Pace,6,6,0,5,5
01100,2025-03-17,Ahead of Pace,6,1,3,10,23
01100,2025-03-24,Very Ahead of Pace,4,0,4,11,19
01100,2025-03-31,Ahead of Pace,8,0,1,3,15
01100,2025-04-07,Ahead of Pace,0,2,2,12,12
01100,2025-04-14,Ahead of Pace,3,2,3,12,24
01100,2025-04-21,Ahead of Pace,8,1,6,6,0
01100,2025-04-28,On Pace,0,5,1,5,17
01100,2025-05-05,Behind Pace,4,1,0,12,3
01100,2025-05-12,On Pace,6,3,5,7,23
01100,2025-05-19,Very Ahead of Pace,1,5,1,8,17
01100,2025-05-26,Ahead of Pace,10,0,0,9,11
01100,2025-06-02,On Pace,1,0,0,11,19
01100,2025-06-09,On Pace,0,2,4,15,22
01100,2025-06-16,Behind Pace,5,0,0,5,23
01100,2025-06-23,Ahead of Pace,5,3,1,11,14
01100,2025-06-30,Ahead of Pace,13,0,0,11,21
01100,2025-07-07,Ahead of Pace,6,7,0,17,5
01100,2025-07-14,On Pace,9,7,4,6,13
01100,2025-07-21,Behind Pace,3,1,3,21,10
01100,2025-07-28,Ahead of Pace,8,1,3,0,12
01100,2025-08-04,On Pace,0,1,0,10,13
01101,2024-08-05,Very Ahead of Pace,1,4,4,13,20
01101,2024-08-12,On Pace,12,2,6,18,1
01101,2024-08-19,On Pace,11,0,0,5,17
01101,2024-08-26,Ahead of Pace,3,6,0,18,33
01101,2024-09-02,On Pace,10,0,1,15,18
01101,2024-09-09,Very Ahead of Pace,4,3,3,7,17
01101,2024-09-16,Very Ahead of Pace,1,3,3,8,17
01101,2024-09-23,Very Ahead of Pace,6,4,1,12,0
01101,2024-09-30,Very Behind Pace,8,0,2,3,11
01101,2024-10-07,Behind Pace,2,6,1,4,23
01101,2024-10-14,On Pace,2,3,3,13,33
01101,2024-10-21,Behind Pace,2,7,4,6,15
01101,2024-10-28,On Pace,2,2,2,4,25
01101,2024-11-04,Very Behind Pace,0,2,2,9,15
01101,2024-11-11,On Pace,8,0,5,5,9
01101,2024-11-18,On Pace,5,1,0,6,13
01101,2024-11-25,Very Ahead of Pace,9,6,2,13,26
01101,2024-12-02,Behind Pace,3,4,0,6,9
01101,2024-12-09,Very Behind Pace,1,0,4,6,16
01101,2024-12-16,Very Behind Pace,2,3,0,17,17
01101,2024-12-23,Ahead of Pace,9,0,1,2,11
01101,2024-12-30,On Pace,13,4,5,1,13
01101,2025-01-06,On Pace,3,3,0,7,10
01101,2025-01-13,Behind Pace,10,3,0,12,11
01101,2025-01-20,Ahead of Pace,8,2,0,8,13
01101,2025-01-27,On Pace,4,6,0,14,19
01101,2025-02-03,Behind Pace,8,5,1,19,7
01101,2025-02-10,Behind Pace,8,4,2,2,8
01101,2025-02-17,Ahead of Pace,2,3,0,10,22
01101,2025-02-24,Behind Pace,2,5,2,9,9
01101,2025-03-03,On Pace,2,5,7,15,8
01101,2025-03-10,Very Behind Pace,2,2,0,2,18
01101,2025-03-17,On Pace,0,3,2,17,19
01101,2025-03-24,On Pace,7,0,2,15,18
01101,2025-03-31,Behind Pace,7,0,0,13,15
01101,2025-04-07,Very Ahead of Pace,0,0,4,12,9
01101,2025-04-14,Ahead of Pace,9,9,1,13,19
01101,2025-04-21,Very Ahead of Pace,0,4,0,17,15
01101,2025-04-28,Ahead of Pace,3,4,1,12,3
01101,2025-05-05,Ahead of Pace,4,11,3,8,4
01101,2025-05-12,On Pace,10,3,1,5,9
01101,2025-05-19,On Pace,0,6,0,1,17
01101,2025-05-26,On Pace,0,0,2,13,18
01101,2025-06-02,On Pace,2,5,0,0,25
01101,2025-06-09,Ahead of Pace,14,0,2,9,9
01101,2025-06-16,Ahead of Pace,2,0,3,15,12
01101,2025-06-23,Behind Pace,0,2,2,12,23
01101,2025-06-30,Behind Pace,13,1,2,10,6
01101,2025-07-07,Behind Pace,7,3,0,19,17
01101,2025-07-14,Behind Pace,4,0,2,21,18
01101,2025-07-21,Ahead of Pace,3,7,2,14,13
01101,2025-07-28,Very Behind Pace,3,3,3,5,13
01101,2025-08-04,Ahead of Pace,1,5,1,11,18
01102,2024-08-05,Behind Pace,4,1,0,19,15
01102,2024-08-12,On Pace,4,0,2,9,31
01102,2024-08-19,Ahead of Pace,1,5,2,13,9
01102,2024-08-26,Behind Pace,2,0,1,10,26
01102,2024-09-02,Ahead of Pace,0,6,3,13,9
01102,2024-09-09,On Pace,9,3,3,6,14
01102,2024-09-16,Very Ahead of Pace,1,0,0,14,29
01102,2024-09-23,On Pace,7,3,4,7,17
01102,2024-09-30,Behind Pace,0,5,1,5,7
01102,2024-10-07,Ahead of Pace,7,2,0,7,11
01102,2024-10-14,Very Behind Pace,0,2,5,10,12
01102,2024-10-21,On Pace,4,8,1,8,25
01102,2024-10-28,Behind Pace,3,10,3,16,18
01102,2024-11-04,On Pace,5,0,0,18,22
01102,2024-11-11,Ahead of Pace,4,4,0,19,15
01102,2024-11-18,Behind Pace,4,0,2,10,24
01102,2024-11-25,Very Behind Pace,4,0,2,1,11
01102,2024-12-02,Behind Pace,2,1,3,19,6
01102,2024-12-09,On Pace,2,2,4,0,14
01102,2024-12-16,Ahead of Pace,1,0,1,0,35
01102,2024-12-23,Ahead of Pace,2,0,1,12,18
01102,2024-12-30,Very Behind Pace,4,5,0,12,14
01102,2025-01-06,Very Ahead of Pace,5,5,5,7,3
01102,2025-01-13,Ahead of Pace,6,2,5,8,15
01102,2025-01-20,Very Behind Pace,0,7,2,7,36
01102,2025-01-27,Very Behind Pace,6,6,1,8,18
01102,2025-02-03,On Pace,11,2,1,6,15
01102,2025-02-10,Very Behind Pace,9,1,4,12,14
01102,2025-02-17,Very Ahead of Pace,10,2,0,2,20
01102,2025-02-24,On Pace,1,4,2,4,21
01102,2025-03-03,Ahead of Pace,5,5,0,9,10
01102,2025-03-10,On Pace,10,4,4,12,14
01102,2025-03-17,Behind Pace,8,0,2,12,15
01102,2025-03-24,Ahead of Pace,11,2,1,7,17
01102,2025-03-31,Behind Pace,5,4,2,21,19
01102,2025-04-07,Behind Pace,2,6,3,4,13
01102,2025-04-14,Ahead of Pace,7,4,3,10,15
01102,2025-04-21,Behind Pace,3,3,3,8,7
01102,2025-04-28,Ahead of Pace,4,5,5,10,14
01102,2025-05-05,Very Behind Pace,6,1,4,14,9
01102,2025-05-12,Very Behind Pace,2,7,2,0,22
01102,2025-05-19,Ahead of Pace,5,0,1,15,9
01102,2025-05-26,Ahead of Pace,3,0,3,11,14
01102,2025-06-02,Behind Pace,2,0,0,0,14
01102,2025-06-09,On Pace,2,2,3,3,10
01102,2025-06-16,Very Behind Pace,6,0,4,11,27
01102,2025-06-23,On Pace,7,2,0,14,1
01102,2025-06-30,On Pace,9,2,3,3,10
01102,2025-07-07,Behind Pace,5,6,4,0,7
01102,2025-07-14,On Pace,0,3,2,11,27
01102,2025-07-21,On Pace,4,8,5,7,16
01102,2025-07-28,Ahead of Pace,9,7,2,9,16
01102,2025-08-04,Very Behind Pace,9,0,0,13,12
01103,2024-08-05,On Pace,5,0,5,13,12
01103,2024-08-12,Behind Pace,9,4,2,13,1
01103,2024-08-19,Behind Pace,10,4,1,7,28
01103,2024-08-26,Behind Pace,0,4,4,12,2
01103,2024-09-02,Very Ahead of Pace,0,1,4,12,10
01103,2024-09-09,Behind Pace,11,2,1,10,18
01103,2024-09-16,Behind Pace,7,6,2,10,8
01103,2024-09-23,Ahead of Pace,2,1,0,4,18
01103,2024-09-30,Very Behind Pace,1,1,0,12,21
01103,2024-10-07,Ahead of Pace,2,4,2,2,11
01103,2024-10-14,Behind Pace,5,0,1,4,27
01103,2024-10-21,Behind Pace,4,5,0,12,20
01103,2024-10-28,On Pace,9,1,1,22,16
01103,2024-11-04,On Pace,0,1,4,5,15
01103,2024-11-11,Ahead of Pace,2,4,2,12,23
01103,2024-11-18,Very Behind Pace,8,0,1,14,18
01103,2024-11-25,Ahead of Pace,6,6,0,11,22
01103,2024-12-02,On Pace,8,3,3,0,15
01103,2024-12-09,Very Behind Pace,7,4,2,8,19
01103,2024-12-16,Behind Pace,2,0,3,8,7
01103,2024-12-23,Very Behind Pace,0,0,1,7,5
01103,2024-12-30,Behind Pace,5,11,4,1,10
01103,2025-01-06,Ahead of Pace,11,2,3,10,14
01103,2025-01-13,Behind Pace,0,0,0,13,6
01103,2025-01-20,Very Ahead of Pace,3,7,0,10,30
01103,2025-01-27,Behind Pace,5,5,3,9,13
01103,2025-02-03,Behind Pace,5,2,2,10,18
01103,2025-02-10,Ahead of Pace,5,8,3,7,3
01103,2025-02-17,Very Behind Pace,5,0,5,12,8
01103,2025-02-24,Behind Pace,0,6,3,18,14
01103,2025-03-03,Very Ahead of Pace,0,0,0,8,29
01103,2025-03-10,Behind Pace,3,3,4,8,9
01103,2025-03-17,Very Ahead of Pace,8,4,0,11,14
01103,2025-03-24,Behind Pace,4,7,1,12,25
01103,2025-03-31,On Pace,8,6,2,0,18
01103,2025-04-07,Behind Pace,2,2,0,2,26
01103,2025-04-14,Behind Pace,6,6,2,2,22
01103,2025-04-21,Behind Pace,2,2,2,6,9
01103,2025-04-28,Ahead of Pace,10,6,4,16,27
01103,2025-05-05,Behind Pace,5,5,2,6,13
01103,2025-05-12,Ahead of Pace,5,4,0,4,24
01103,2025-05-19,Behind Pace,4,4,1,13,10
01103,2025-05-26,Ahead of Pace,9,2,2,11,1
01103,2025-06-02,On Pace,6,2,1,10,10
01103,2025-06-09,Behind Pace,13,0,1,9,5
01103,2025-06-16,On Pace,6,0,2,15,20
01103,2025-06-23,Ahead of Pace,1,4,0,10,27
01103,2025-06-30,Ahead of Pace,6,0,3,7,16
01103,2025-07-07,Ahead of Pace,7,4,2,10,25
01103,2025-07-14,Ahead of Pace,0,9,3,11,17
01103,2025-07-21,Behind Pace,4,5,3,6,10
01103,2025-07-28,Ahead of Pace,5,0,1,12,14
01103,2025-08-04,Very Ahead of Pace,8,5,0,7,14
01104,2024-08-05,On Pace,7,0,2,12,16
01104,2024-08-12,Very Ahead of Pace,6,4,4,6,8
01104,2024-08-19,Ahead of Pace,0,6,3,10,26
01104,2024-08-26,Ahead of Pace,2,5,3,14,8
01104,2024-09-02,Behind Pace,2,1,2,10,0
01104,2024-09-09,Behind Pace,0,2,1,5,19
01104,2024-09-16,Behind Pace,4,7,2,7,4
01104,2024-09-23,Very Ahead of Pace,0,3,2,13,13
01104,2024-09-30,On Pace,4,0,4,6,4
01104,2024-10-07,Ahead of Pace,7,0,0,14,10
01104,2024-10-14,Behind Pace,11,1,2,20,6
01104,2024-10-21,Very Behind Pace,1,0,3,5,10
01104,2024-10-28,Very Ahead of Pace,3,4,0,10,12
01104,2024-11-04,Ahead of Pace,8,1,2,8,0
01104,2024-11-11,On Pace,12,6,1,19,17
01104,2024-11-18,Ahead of Pace,7,0,0,7,25
01104,2024-11-25,Very Behind Pace,2,5,2,4,17
01104,2024-12-02,Ahead of Pace,2,6,4,15,21
01104,2024-12-09,On Pace,1,3,2,7,8
01104,2024-12-16,On Pace,1,5,0,7,16
01104,2024-12-23,Behind Pace,5,2,0,16,13
01104,2024-12-30,Very Ahead of Pace,10,0,1,6,17
01104,2025-01-06,Behind Pace,7,4,2,13,23
01104,2025-01-13,Behind Pace,3,6,1,10,19
01104,2025-01-20,Very Behind Pace,0,0,3,11,9
01104,2025-01-27,Behind Pace,5,3,3,2,28
01104,2025-02-03,Very Ahead of Pace,0,3,1,15,29
01104,2025-02-10,Behind Pace,6,2,0,4,16
01104,2025-02-17,Ahead of Pace,0,5,3,9,7
01104,2025-02-24,On Pace,1,0,1,11,12
01104,2025-03-03,On Pace,2,1,1,1,27
01104,2025-03-10,Ahead of Pace,4,6,0,15,6
01104,2025-03-17,Behind Pace,10,0,1,9,19
01104,2025-03-24,Behind Pace,0,1,4,9,16
01104,2025-03-31,On Pace,2,1,4,8,14
01104,2025-04-07,Ahead of Pace,1,8,1,14,9
01104,2025-04-14,On Pace,6,0,2,12,17
01104,2025-04-21,Ahead of Pace,3,5,0,4,5
01104,2025-04-28,Behind Pace,7,0,1,1,28
01104,2025-05-05,Behind Pace,6,0,2,6,19
01104,2025-05-12,Behind Pace,0,6,0,12,16
01104,2025-05-19,Behind Pace,12,5,0,8,19
01104,2025-05-26,Ahead of Pace,7,0,2,7,17
01104,2025-06-02,Very Behind Pace,6,3,2,12,21
01104,2025-06-09,On Pace,3,3,0,4,16
01104,2025-06-16,Behind Pace,3,0,3,5,30
01104,2025-06-23,On Pace,13,1,3,5,17
01104,2025-06-30,Very Behind Pace,4,0,3,5,27
01104,2025-07-07,Very Behind Pace,12,6,3,14,10
01104,2025-07-14,Ahead of Pace,0,0,3,6,15
01104,2025-07-21,Ahead of Pace,2,4,2,14,11
01104,2025-07-28,Ahead of Pace,10,0,4,11,16
01104,2025-08-04,Ahead of Pace,5,0,7,9,24
01105,2024-08-05,Behind Pace,1,1,1,10,23
01105,2024-08-12,On Pace,5,8,2,14,6
01105,2024-08-19,Ahead of Pace,0,2,0,6,13
01105,2024-08-26,Ahead of Pace,9,1,4,22,12
01105,2024-09-02,Behind Pace,2,0,0,8,18
01105,2024-09-09,Ahead of Pace,1,0,2,1,20
01105,2024-09-16,Behind Pace,12,5,1,9,19
01105,2024-09-23,Ahead of Pace,0,0,0,18,12
01105,2024-09-30,Very Behind Pace,2,4,1,6,14
01105,2024-10-07,Very Ahead of Pace,9,2,3,8,24
01105,2024-10-14,Ahead of Pace,3,2,1,5,8
01105,2024-10-21,Behind Pace,3,0,1,13,20
01105,2024-10-28,On Pace,7,3,5,13,19
01105,2024-11-04,Very Behind Pace,9,0,3,10,18
01105,2024-11-11,Behind Pace,13,12,2,7,10
01105,2024-11-18,Ahead of Pace,0,5,1,14,24
01105,2024-11-25,Ahead of Pace,2,2,0,15,11
01105,2024-12-02,Very Behind Pace,2,5,2,8,0
01105,2024-12-09,Behind Pace,10,7,0,18,20
01105,2024-12-16,Behind Pace,7,3,4,8,14
01105,2024-12-23,Very Behind Pace,1,7,0,8,26
01105,2024-12-30,Behind Pace,0,0,4,15,19
01105,2025-01-06,Behind Pace,1,6,0,11,30
01105,2025-01-13,On Pace,8,6,1,9,17
01105,2025-01-20,On Pace,0,4,2,15,18
01105,2025-01-27,Ahead of Pace,5,1,2,17,14
01105,2025-02-03,On Pace,3,6,1,0,15
01105,2025-02-10,Very Behind Pace,1,8,1,7,4
01105,2025-02-17,Behind Pace,0,1,1,12,23
01105,2025-02-24,Ahead of Pace,6,0,2,7,15
01105,2025-03-03,Ahead of Pace,3,3,3,12,8
01105,2025-03-10,On Pace,1,4,4,6,12
01105,2025-03-17,Ahead of Pace,2,1,0,10,24
01105,2025-03-24,Behind Pace,5,4,1,13,13
01105,2025-03-31,On Pace,0,4,0,11,6
01105,2025-04-07,Very Behind Pace,8,0,0,7,14
01105,2025-04-14,On Pace,9,5,3,15,17
01105,2025-04-21,Ahead of Pace,0,6,3,17,19
01105,2025-04-28,Behind Pace,3,9,1,8,14
01105,2025-05-05,Behind Pace,6,6,5,7,8
01105,2025-05-12,Behind Pace,0,4,5,9,12
01105,2025-05-19,Ahead of Pace,3,2,1,16,0
01105,2025-05-26,On Pace,1,5,6,9,13
01105,2025-06-02,Very Behind Pace,11,3,2,11,26
01105,2025-06-09,On Pace,4,2,0,12,19
01105,2025-06-16,Very Ahead of Pace,7,4,3,7,1
01105,2025-06-23,On Pace,4,2,0,11,16
01105,2025-06-30,Behind Pace,0,0,0,0,26
01105,2025-07-07,Very Ahead of Pace,2,5,1,0,17
01105,2025-07-14,On Pace,8,5,0,10,23
01105,2025-07-21,Very Behind Pace,4,0,0,13,11
01105,2025-07-28,Very Behind Pace,4,2,3,1,15
01105,2025-08-04,Behind Pace,9,3,2,1,28
01106,2024-08-05,On Pace,9,5,1,9,21
01106,2024-08-12,Ahead of Pace,12,7,0,6,6
01106,2024-08-19,On Pace,1,4,2,12,9
01106,2024-08-26,Behind Pace,0,0,0,9,12
01106,2024-09-02,Behind Pace,3,0,2,6,35
01106,2024-09-09,Very Ahead of Pace,7,2,0,10,24
